Date,Store,Product_Category,Region,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,IsWeekend,IsMonthStart,IsMonthEnd,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,DayOfYear,DayOfYear_sin,DayOfYear_cos,Store_Encoded,Category_Encoded,Region_Encoded,Sales_Lag_7,Sales_Lag_14,Sales_Lag_21,Sales_Lag_30,Sales_RollingMean_7,Sales_RollingMean_14,Sales_RollingMean_30,Sales_RollingStd_7,Sales_RollingStd_14,Sales_RollingStd_30,Predicted_Sales
2025-05-15,Store_A,Food & Beverages,West,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,0,4,1,0,0,0,0,0,0,0,0,0,0,309.6565394548658
2025-05-15,Store_B,Electronics,East,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,1,0,0,0,0,0,0,0,0,0,0,0,0,318.62721279143557
2025-05-15,Store_B,Clothing,West,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,1,1,1,0,0,0,0,0,0,0,0,0,0,319.8790606845117
2025-05-15,Store_B,Home & Garden,South,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,1,2,3,0,0,0,0,0,0,0,0,0,0,319.38217666571427
2025-05-15,Store_B,Sports,East,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,1,3,0,0,0,0,0,0,0,0,0,0,0,309.3021409366331
2025-05-15,Store_B,Food & Beverages,South,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,1,4,3,0,0,0,0,0,0,0,0,0,0,307.46342776570117
2025-05-15,Store_C,Electronics,South,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,2,0,3,0,0,0,0,0,0,0,0,0,0,319.8790606845117
2025-05-15,Store_C,Clothing,North,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,2,1,2,0,0,0,0,0,0,0,0,0,0,319.8790606845117
2025-05-15,Store_C,Home & Garden,East,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,2,2,0,0,0,0,0,0,0,0,0,0,0,318.1303287726381
2025-05-15,Store_C,Sports,North,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,2,3,2,0,0,0,0,0,0,0,0,0,0,310.5539888297093
2025-05-15,Store_C,Food & Beverages,West,2025,5,15,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,135,0.7295575540864875,-0.6839194216246106,2,4,1,0,0,0,0,0,0,0,0,0,0,304.8545227947373
2025-05-16,Store_A,Electronics,West,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,0,0,1,0,0,0,0,0,0,0,0,0,0,319.552705880591
2025-05-16,Store_A,Clothing,North,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,0,1,2,0,0,0,0,0,0,0,0,0,0,319.552705880591
2025-05-16,Store_A,Home & Garden,South,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,0,2,3,0,0,0,0,0,0,0,0,0,0,319.05582186179356
2025-05-16,Store_A,Sports,North,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,0,3,2,0,0,0,0,0,0,0,0,0,0,310.2276340257886
2025-05-16,Store_A,Food & Beverages,East,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,0,4,0,0,0,0,0,0,0,0,0,0,0,305.8852250687043
2025-05-16,Store_B,Electronics,South,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,1,0,3,0,0,0,0,0,0,0,0,0,0,317.35959419142637
2025-05-16,Store_B,Clothing,West,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,1,1,1,0,0,0,0,0,0,0,0,0,0,317.35959419142637
2025-05-16,Store_B,Home & Garden,South,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,1,2,3,0,0,0,0,0,0,0,0,0,0,316.8627101726289
2025-05-16,Store_B,Sports,North,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,1,3,2,0,0,0,0,0,0,0,0,0,0,308.0345223366239
2025-05-16,Store_B,Food & Beverages,East,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,1,4,0,0,0,0,0,0,0,0,0,0,0,303.69211337953965
2025-05-16,Store_C,Electronics,South,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,2,0,3,0,0,0,0,0,0,0,0,0,0,317.35959419142637
2025-05-16,Store_C,Clothing,East,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,2,1,0,0,0,0,0,0,0,0,0,0,0,316.1077462983502
2025-05-16,Store_C,Home & Garden,West,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,2,2,1,0,0,0,0,0,0,0,0,0,0,316.8627101726289
2025-05-16,Store_C,Sports,North,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,2,3,2,0,0,0,0,0,0,0,0,0,0,308.0345223366239
2025-05-16,Store_C,Food & Beverages,West,2025,5,16,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,136,0.717676913675962,-0.6963762255968722,2,4,1,0,0,0,0,0,0,0,0,0,0,302.33505630165195
2025-05-17,Store_A,Electronics,East,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,0,0,0,0,0,0,0,0,0,0,0,0,0,271.2230726103814
2025-05-17,Store_A,Clothing,North,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,0,1,2,0,0,0,0,0,0,0,0,0,0,271.7883633072019
2025-05-17,Store_A,Home & Garden,North,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,0,2,2,0,0,0,0,0,0,0,0,0,0,271.29147928840445
2025-05-17,Store_A,Sports,South,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,0,3,3,0,0,0,0,0,0,0,0,0,0,264.84325339065265
2025-05-17,Store_A,Food & Beverages,East,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,0,4,0,0,0,0,0,0,0,0,0,0,0,259.74179029882555
2025-05-17,Store_B,Electronics,East,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,1,0,0,0,0,0,0,0,0,0,0,0,0,269.02996092121674
2025-05-17,Store_B,Clothing,North,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,1,1,2,0,0,0,0,0,0,0,0,0,0,269.59525161803725
2025-05-17,Store_B,Home & Garden,East,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,1,2,0,0,0,0,0,0,0,0,0,0,0,268.5330769024193
2025-05-17,Store_B,Sports,West,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,1,3,1,0,0,0,0,0,0,0,0,0,0,262.71842136554636
2025-05-17,Store_B,Food & Beverages,South,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,1,4,3,0,0,0,0,0,0,0,0,0,0,258.04568964242304
2025-05-17,Store_C,Electronics,South,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,2,0,3,0,0,0,0,0,0,0,0,0,0,269.5269719539789
2025-05-17,Store_C,Clothing,North,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,2,1,2,0,0,0,0,0,0,0,0,0,0,269.59525161803725
2025-05-17,Store_C,Home & Garden,South,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,2,2,3,0,0,0,0,0,0,0,0,0,0,269.0300879351814
2025-05-17,Store_C,Sports,North,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,2,3,2,0,0,0,0,0,0,0,0,0,0,262.71842136554636
2025-05-17,Store_C,Food & Beverages,South,2025,5,17,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137,0.705583610107178,-0.7086266782644596,2,4,3,0,0,0,0,0,0,0,0,0,0,255.43678467145918
2025-05-18,Store_A,Electronics,South,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,0,0,3,0,0,0,0,0,0,0,0,0,0,271.72008364314354
2025-05-18,Store_A,Clothing,North,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,0,1,2,0,0,0,0,0,0,0,0,0,0,271.7883633072019
2025-05-18,Store_A,Home & Garden,West,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,0,2,1,0,0,0,0,0,0,0,0,0,0,271.29147928840445
2025-05-18,Store_A,Sports,South,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,0,3,3,0,0,0,0,0,0,0,0,0,0,264.84325339065265
2025-05-18,Store_A,Food & Beverages,East,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,0,4,0,0,0,0,0,0,0,0,0,0,0,259.74179029882555
2025-05-18,Store_B,Electronics,West,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,1,0,1,0,0,0,0,0,0,0,0,0,0,269.59525161803725
2025-05-18,Store_B,Clothing,South,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,1,1,3,0,0,0,0,0,0,0,0,0,0,269.5269719539789
2025-05-18,Store_B,Home & Garden,South,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,1,2,3,0,0,0,0,0,0,0,0,0,0,269.0300879351814
2025-05-18,Store_B,Sports,West,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,1,3,1,0,0,0,0,0,0,0,0,0,0,262.71842136554636
2025-05-18,Store_B,Food & Beverages,North,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,1,4,2,0,0,0,0,0,0,0,0,0,0,258.1139693064814
2025-05-18,Store_C,Electronics,East,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,2,0,0,0,0,0,0,0,0,0,0,0,0,269.02996092121674
2025-05-18,Store_C,Clothing,West,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,2,1,1,0,0,0,0,0,0,0,0,0,0,269.59525161803725
2025-05-18,Store_C,Home & Garden,East,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,2,2,0,0,0,0,0,0,0,0,0,0,0,268.5330769024193
2025-05-18,Store_C,Sports,South,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,2,3,3,0,0,0,0,0,0,0,0,0,0,262.650141701488
2025-05-18,Store_C,Food & Beverages,East,2025,5,18,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,138,0.6932812268869777,-0.7206671495538609,2,4,0,0,0,0,0,0,0,0,0,0,0,254.93977363869712
2025-05-19,Store_A,Electronics,East,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,0,0,0,0,0,0,0,0,0,0,0,0,0,323.57994803782464
2025-05-19,Store_A,Clothing,North,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,0,1,2,0,0,0,0,0,0,0,0,0,0,324.8317959309008
2025-05-19,Store_A,Home & Garden,West,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,0,2,1,0,0,0,0,0,0,0,0,0,0,324.33491191210334
2025-05-19,Store_A,Sports,South,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,0,3,3,0,0,0,0,0,0,0,0,0,0,315.50672407609835
2025-05-19,Store_A,Food & Beverages,East,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,0,4,0,0,0,0,0,0,0,0,0,0,0,311.1643151190141
2025-05-19,Store_B,Electronics,South,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,1,0,3,0,0,0,0,0,0,0,0,0,0,323.1789989953821
2025-05-19,Store_B,Clothing,South,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,1,1,3,0,0,0,0,0,0,0,0,0,0,323.1789989953821
2025-05-19,Store_B,Home & Garden,North,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,1,2,2,0,0,0,0,0,0,0,0,0,0,322.6821149765846
2025-05-19,Store_B,Sports,East,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,1,3,0,0,0,0,0,0,0,0,0,0,0,312.60207924750347
2025-05-19,Store_B,Food & Beverages,North,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,1,4,2,0,0,0,0,0,0,0,0,0,0,310.7633660765715
2025-05-19,Store_C,Electronics,East,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,2,0,0,0,0,0,0,0,0,0,0,0,0,321.9271511023059
2025-05-19,Store_C,Clothing,North,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,2,1,2,0,0,0,0,0,0,0,0,0,0,323.1789989953821
2025-05-19,Store_C,Home & Garden,South,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,2,2,3,0,0,0,0,0,0,0,0,0,0,322.6821149765846
2025-05-19,Store_C,Sports,North,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,2,3,2,0,0,0,0,0,0,0,0,0,0,313.85392714057963
2025-05-19,Store_C,Food & Beverages,South,2025,5,19,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,139,0.6807734094770161,-0.7324940716135789,2,4,3,0,0,0,0,0,0,0,0,0,0,308.15446110560765
2025-05-20,Store_A,Electronics,East,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,0,0,0,0,0,0,0,0,0,0,0,0,0,322.20375920444855
2025-05-20,Store_A,Clothing,North,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,0,1,2,0,0,0,0,0,0,0,0,0,0,323.4556070975247
2025-05-20,Store_A,Home & Garden,East,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,0,2,0,0,0,0,0,0,0,0,0,0,0,321.7068751856511
2025-05-20,Store_A,Sports,East,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,0,3,0,0,0,0,0,0,0,0,0,0,0,312.8786873496461
2025-05-20,Store_A,Food & Beverages,West,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,0,4,1,0,0,0,0,0,0,0,0,0,0,311.03997417871415
2025-05-20,Store_B,Electronics,East,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,1,0,0,0,0,0,0,0,0,0,0,0,0,320.0106475152839
2025-05-20,Store_B,Clothing,West,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,1,1,1,0,0,0,0,0,0,0,0,0,0,321.26249540836005
2025-05-20,Store_B,Home & Garden,West,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,1,2,1,0,0,0,0,0,0,0,0,0,0,320.7656113895626
2025-05-20,Store_B,Sports,East,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,1,3,0,0,0,0,0,0,0,0,0,0,0,310.68557566048145
2025-05-20,Store_B,Food & Beverages,East,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,1,4,0,0,0,0,0,0,0,0,0,0,0,307.59501459647333
2025-05-20,Store_C,Electronics,South,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,2,0,3,0,0,0,0,0,0,0,0,0,0,321.26249540836005
2025-05-20,Store_C,Clothing,North,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,2,1,2,0,0,0,0,0,0,0,0,0,0,321.26249540836005
2025-05-20,Store_C,Home & Garden,East,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,2,2,0,0,0,0,0,0,0,0,0,0,0,319.51376349648643
2025-05-20,Store_C,Sports,North,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,2,3,2,0,0,0,0,0,0,0,0,0,0,311.9374235535576
2025-05-20,Store_C,Food & Beverages,North,2025,5,20,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,140,0.6680638642135335,-0.7441039398713607,2,4,2,0,0,0,0,0,0,0,0,0,0,306.23795751858563
2025-05-21,Store_A,Electronics,West,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,0,0,1,0,0,0,0,0,0,0,0,0,0,323.4556070975247
2025-05-21,Store_A,Clothing,East,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,0,1,0,0,0,0,0,0,0,0,0,0,0,322.20375920444855
2025-05-21,Store_A,Home & Garden,North,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,0,2,2,0,0,0,0,0,0,0,0,0,0,322.95872307872725
2025-05-21,Store_A,Sports,South,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,0,3,3,0,0,0,0,0,0,0,0,0,0,314.13053524272226
2025-05-21,Store_A,Food & Beverages,South,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,0,4,3,0,0,0,0,0,0,0,0,0,0,311.03997417871415
2025-05-21,Store_B,Electronics,East,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,1,0,0,0,0,0,0,0,0,0,0,0,0,320.0106475152839
2025-05-21,Store_B,Clothing,East,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,1,1,0,0,0,0,0,0,0,0,0,0,0,320.0106475152839
2025-05-21,Store_B,Home & Garden,East,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,1,2,0,0,0,0,0,0,0,0,0,0,0,319.51376349648643
2025-05-21,Store_B,Sports,West,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,1,3,1,0,0,0,0,0,0,0,0,0,0,311.9374235535576
2025-05-21,Store_B,Food & Beverages,North,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,1,4,2,0,0,0,0,0,0,0,0,0,0,308.8468624895495
2025-05-21,Store_C,Electronics,North,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,2,0,2,0,0,0,0,0,0,0,0,0,0,321.26249540836005
2025-05-21,Store_C,Clothing,West,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,2,1,1,0,0,0,0,0,0,0,0,0,0,321.26249540836005
2025-05-21,Store_C,Home & Garden,South,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,2,2,3,0,0,0,0,0,0,0,0,0,0,320.7656113895626
2025-05-21,Store_C,Sports,South,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,2,3,3,0,0,0,0,0,0,0,0,0,0,311.9374235535576
2025-05-21,Store_C,Food & Beverages,West,2025,5,21,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,141,0.6551563572090853,-0.7554933140726803,2,4,1,0,0,0,0,0,0,0,0,0,0,306.23795751858563
2025-05-22,Store_A,Electronics,East,2025,5,22,3,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,142,0.6420547132365637,-0.766658819300159,0,0,0,0,0,0,0,0,0,0,0,0,0,322.20375920444855
2025-05-22,Store_A,Clothing,West,2025,5,22,3,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,142,0.6420547132365637,-0.766658819300159,0,1,1,0,0,0,0,0,0,0,0,0,0,323.4556070975247
2025-05-22,Store_A,Home & Garden,West,2025,5,22,3,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,142,0.6420547132365637,-0.766658819300159,0,2,1,0,0,0,0,0,0,0,0,0,0,322.95872307872725
2025-05-22,Store_A,Sports,North,2025,5,22,3,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,142,0.6420547132365637,-0.766658819300159,0,3,2,0,0,0,0,0,0,0,0,0,0,314.13053524272226
